"parent","child","relation_type"
"NAVI INFLA","NAVIINFLA","sibling"
"NAVI INFLA","Navi infla","sibling"
"NAVI INFLA","navi-infla","sibling"
"NAVIINFLA","NAVI INFLA","sibling"
"Navi infla","NAVI INFLA","sibling"
"PIASCLEDINE","Piascledine","sibling"
"PIASCLEDINE","piascledine","sibling"
"PIASCLEDINE","PIASCLEDINE","sibling"
"Piascledine","PIASCLEDINE","sibling"
"ACTIBLEF","ACTIBLEF","sibling"
"SALVEQUICK","SALVEQUICK","sibling"
"HEMOROL","HEMOROL","sibling"
"HEMOROL","Hemorol","sibling"
"HEMOROL","hemorol","sibling"
"Hemorol","HEMOROL","sibling"
"LORATADINE","LORATADINE ACTAVIS","sibling"
"LORATADINE","Loratadine Actavis","sibling"
"LORATADINE","loratadine","sibling"
"LORATADINE ACTAVIS","LORATADINE","sibling"
"Loratadine Actavis","LORATADINE","sibling"
"THROMBO ASS","Thrombo ASS","sibling"
"THROMBO ASS","thrombo-ass","sibling"
"THROMBO ASS","THROMBO ASS","sibling"
"Thrombo ASS","THROMBO ASS","sibling"
"LINOLA","Linola","sibling"
"LINOLA","linola","sibling"
"LINOLA","Dr. A.Wolff","sibling"
"Linola","LINOLA","sibling"
"AMMONI CAUSTICI","VALENTIS","sibling"
"ACNOFAN","Acnofan","sibling"
"Acnofan","ACNOFAN","sibling"
"Eva/qu","EVA/QU","sibling"
"SUPPORTAN FRESENIUS","SUPPORTAN DRINK","sibling"
"CLIMOFEMIN","Climofemin","sibling"
"CLIMOFEMIN","climofemin","sibling"
"Climofemin","CLIMOFEMIN","sibling"
"HYDROVAG","HydroVag","sibling"
"HYDROVAG","HYDROVAG","sibling"
"HYDROVAG","hydrovag","sibling"
"HydroVag","HYDROVAG","sibling"
"PREFEMIN","PREFEMIN","sibling"
"PREFEMIN","Prefemin","sibling"
"PREFEMIN","prefemin","sibling"
"Prefemin","PREFEMIN","sibling"
"Dr. E. Šimkūnaitė","DR. E. ŠIMKŪNAITĖ","sibling"
"Dr. E. Šimkūnaitė","PLANET SUPERFOOD","sibling"
"GINKOR","GINKOR","sibling"
"SENI SUPER","SENI","sibling"
"Viridian","VIRIDIAN","sibling"
"ESCADRA","ESCADRA","sibling"
"ESCADRA","escadra","sibling"
"BABYBIO","BabyBio","sibling"
"BabyBio","BABYBIO","sibling"
"VICTORIA BEAUTY","Victoria Beauty","sibling"
"VICTORIA BEAUTY","victoria-beauty","sibling"
"Victoria Beauty","VICTORIA BEAUTY","sibling"
"OPEXA","OPEXA","sibling"
"OPEXA","opexa","sibling"
"GROZVITA","GROŽVITA PRO","sibling"
"MAVALA","MAVALA","sibling"
"MAVALA","mavala","sibling"
"GLOFIX","GLOFIX","sibling"
"GLOFIX","glofix","sibling"
"GLOFIX","Glofix","sibling"
"OCUTEARS","OCUTEARS","sibling"
"OCUTEARS","ocutears","sibling"
"OCUTEARS","Santen","sibling"
"MOTHER-K","Mother-K","sibling"
"RHINOLAYA","Rhinolaya","sibling"
"RHINOLAYA","rhinolaya","sibling"
"Rhinolaya","RHINOLAYA","sibling"
"TESTERA","Testera","sibling"
"TESTERA","testera","sibling"
"TESTERA","TESTERA","sibling"
"Testera","TESTERA","sibling"
"FJORD","FJORD STRONG","sibling"
"ROSALIQUE","Rosalique","sibling"
"ROSALIQUE","rosalique","sibling"
"Rosalique","ROSALIQUE","sibling"
"CUMLAUDE","CUMLAUDE","sibling"
"CUMLAUDE","Cumlaude","sibling"
"CUMLAUDE","cumlaude","sibling"
"Cumlaude","CUMLAUDE","sibling"
"PROTO COL","PROTO-COL","sibling"
"ISLA","Isla","sibling"
"ISLA","ISLA","sibling"
"ISLA","isla","sibling"
"Isla","ISLA","sibling"
"Marsiečiai","MARSIEČIAI","sibling"
"GASTRITOL","GASTRITOL","sibling"
"GASTRITOL","gastritol","sibling"
"Centrum","CENTRUM","sibling"
"PAXELADINE","PAXELADINE","sibling"
"PAXELADINE","paxeladine","sibling"
"GOLAMIR","GOLAMIR 2ACT","sibling"
"GOLAMIR","Golamir","sibling"
"GOLAMIR","golamir","sibling"
"GOLAMIR 2ACT","GOLAMIR","sibling"
"KUKLA COSMETICS","Kukla","sibling"
"KUKLA COSMETICS","KUKLA COSMETICS","sibling"
"KUKLA COSMETICS","kukla","sibling"
"Kukla","KUKLA COSMETICS","sibling"
"Institut Esthederm","ESTHEDERM","sibling"
"VALIDOL","Validolum Lugal","sibling"
"VALIDOL","validol","sibling"
"Validolum Lugal","VALIDOL","sibling"
"UNIKALK","UNIKALK","sibling"
"UNIKALK","unikalk","sibling"
"ALOE VERA","ALOE VERA","sibling"
"ALOE VERA","Aloe Pura","sibling"
"ALOE VERA","aloe-dent","sibling"
"ALOE VERA","aloe-pura","sibling"
"LIBIMASCULINE","Libimasculine","sibling"
"Libimasculine","LIBIMASCULINE","sibling"
"Kamistad","KAMISTAD","sibling"
"RELIZEMA","Relizema","sibling"
"RELIZEMA","relizema","sibling"
"Relizema","RELIZEMA","sibling"
"KELOTAN","KELOTAN","sibling"
"KELOTAN","kelotan","sibling"
"KELOTAN","Agetis","sibling"
"HIPOCRAT","Hipocrat","sibling"
"HIPOCRAT","HIPOCRAT","sibling"
"HIPOCRAT","hipocrat","sibling"
"Hipocrat","HIPOCRAT","sibling"
"HERUPA","Herupa","sibling"
"Herupa","HERUPA","sibling"
"Molekin Imuno","MOLEKIN","sibling"
"INOFOLIC","INOFOLIC","sibling"
"INOFOLIC","inofolic","sibling"
"GerdOFF","GERDOFF","sibling"
"PLANET SUPERFOOD","Dr. E. Šimkūnaitė","sibling"
"BONUM","Bonum","sibling"
"BONUM","bonum","sibling"
"Bonum","BONUM","sibling"
"Starazolin","STARAZOLIN","sibling"
"HANSAPLAST","Hansaplast","sibling"
"HANSAPLAST","hansaplast","sibling"
"HANSAPLAST","HANSAPLAST","sibling"
"Hansaplast","HANSAPLAST","sibling"
"TRACE MINERALS","TRACE MINERALS","sibling"
"DENTI-POP","DENTI-POP","sibling"
"GRINTUSS","GRINTUSS","sibling"
"GRINTUSS","grintuss","sibling"
"GRINTUSS","Grintuss","sibling"
"GRINOVITA","Grinovita","sibling"
"GRINOVITA","grinovita","sibling"
"Grinovita","GRINOVITA","sibling"
"SAPHIRA","Saphira","sibling"
"SAPHIRA","saphira","sibling"
"Saphira","SAPHIRA","sibling"
"DERMARAYS","Dermarays","sibling"
"DERMARAYS","dermarays","sibling"
"Dermarays","DERMARAYS","sibling"
"REPAHERB","Repaherb","sibling"
"REPAHERB","REPAHERB","sibling"
"REPAHERB","herbamedicus","sibling"
"Repaherb","REPAHERB","sibling"
"ME2U","ME2U","sibling"
"Bjorn Axen","BJÖRN AXÉN","sibling"
"LEJDYVITA","LEJDYVITA","sibling"
"BIOB","BioB","sibling"
"BIOB","biob","sibling"
"BioB","BIOB","sibling"
"MOUSITCARE","Mousticare","sibling"
"MOUSITCARE","MOUSTICARE","sibling"
"MOUSITCARE","mousticare","sibling"
"Mousticare","MOUSITCARE","sibling"
"MOUSTICARE","MOUSITCARE","sibling"
"ETANCARE","ETANCARE","sibling"
"BENS","BENS","sibling"
"BENS","Bens","sibling"
"AEROXON","Aeroxon","sibling"
"Aeroxon","AEROXON","sibling"
"MANOSPAN","ManoSpan","sibling"
"MANOSPAN","MANOSPAN FORTE","sibling"
"MANOSPAN","manospan","sibling"
"ManoSpan","MANOSPAN","sibling"
"Oilesen","OILESEN","sibling"
"Sensilis","SENSILIS","sibling"
"BUCCOTHERM","buccotherm","sibling"
"buccotherm","BUCCOTHERM","sibling"
"lauma","LAUMA","sibling"
"prospan","PROSPAN","sibling"
"diclac","DICLAC","sibling"
"convatec","AQUACEL","sibling"
"convatec","ALP","sibling"
"convatec","STOMAHESIVE","sibling"
"convatec","SILESSE","sibling"
"convatec","NATURA","sibling"
"convatec","NATURA+","sibling"
"convatec","FOAM LITE","sibling"
"clineral","CLINERAL","sibling"
"gillette","GILLETTE","sibling"
"gillette","SATIN CARE","sibling"
"lierac","LIERAC","sibling"
"NIVEA","nivea","sibling"
"nivea","NIVEA","sibling"
"sebamed","SEBAMED","sibling"
"nera","KITA","sibling"
"kamistad","KAMISTAD","sibling"
"prima","PRIMA","sibling"
"noughty","NOUGHTY","sibling"
"plantur","PLANTUR","sibling"
"saphira","SAPHIRA","sibling"
"BIOVAX","biovax","sibling"
"biovax","BIOVAX","sibling"
"protefix","PROTEFIX","sibling"
"ducray","DUCRAY","sibling"
"johnsons","JOHNSONS","sibling"
"johnsons","JOHNSONS BABY","sibling"
"natura-house","NATURA HOUSE","sibling"
"natura-house","CUCCIOLO","sibling"
"quies","QUIES","sibling"
"ZYLIA","zylia","sibling"
"zylia","ZYLIA","sibling"
"AFRIN","afrin","sibling"
"afrin","AFRIN","sibling"
"rehair","BIOFARMACIJA","sibling"
"biooda","BIOFARMACIJA","sibling"
"biooda","BIOODA","sibling"
"pulsaar","PULSAAR","sibling"
"kin","KIN","sibling"
"urgo","URGO","sibling"
"australian-bodycare","AUSTRALIAN BODYCARE","sibling"
"australian-bodycare","TEA TREE OIL","sibling"
"elugel","ELUGEL","sibling"
"BASICA","basica","sibling"
"basica","BASICA","sibling"
"APETIT KONTROL","apetit-kontrol","sibling"
"apetit-kontrol","APETIT KONTROL","sibling"
"gluco-vit","DIABETIKER","sibling"
"gluco-vit","KITA","sibling"
"bema","BEMA","sibling"
"DERMOXEN","dermoxen","sibling"
"dermoxen","DERMOXEN","sibling"
"t-lab","T-LAB PROFESSIONAL","sibling"
"C-UP","c-up","sibling"
"c-up","C-UP","sibling"
"immunotrofina","IMMUNOTROFINA","sibling"
"URILIVE","urilive","sibling"
"urilive","URILIVE","sibling"
"tommee-tippee","TOMMEE TIPPEE","sibling"
"MEDISANA","alberdingk-boley-pharm","sibling"
"alberdingk-boley-pharm","MEDISANA","sibling"
"beres","BERES DROPS","sibling"
"NATURTINT","naturtint","sibling"
"naturtint","NATURTINT","sibling"
"bilobil","BILOBIL","sibling"
"cece-med","CECE MED","sibling"
"granuflex","GRANUFLEX","sibling"
"MAMITA","mamita","sibling"
"mamita","MAMITA","sibling"
"lifestyles","LIFESTYLES","sibling"
"actavit","ACTAVIT","sibling"
"now","NOW","sibling"
"pharma-nord","PHARMA NORD","sibling"
"singclean","SINGCLEAN","sibling"
"boncel","BONCEL","sibling"
"perskindol","PERSKINDOL","sibling"
"dentissimo","DENTISSIMO","sibling"
"madara","MADARA","sibling"
"sanitas","SANITAS","sibling"
"sanitas","KITA","sibling"
"biob","BIOB","sibling"
"RIAH","riah","sibling"
"riah","RIAH","sibling"
"artelac","ARTELAC","sibling"
"tears-naturale","TEARS NATURALE","sibling"
"evaqu","EVA/QU","sibling"
"isdin","ISDIN","sibling"
"isdin","ISDIN DEO","sibling"
"DR. RETTER","dr-retter","sibling"
"dr-retter","DR. RETTER","sibling"
"pregnawish","PREGNAWISH","sibling"
"active-flora","ACTIVE FLORA","sibling"
"septona","SEPTONA","sibling"
"baff-bombz","ZIMPLI KIDS","sibling"
"MICROLET","ascensia","sibling"
"ascensia","MICROLET","sibling"
"epaderm","EPADERM","sibling"
"pregnafeed","PREGNAFEED","sibling"
"NERVOSTRONG MEDICA","nervostrong","sibling"
"nervostrong","NERVOSTRONG MEDICA","sibling"
"babe","BABE","sibling"
"fertowish","FERTOWISH","sibling"
"rapid-white","RAPID WHITE","sibling"
"panthenol","PANTHENOL","sibling"
"respifortin","RESPIFORTIN","sibling"
"gowipes","GOWIPES","sibling"
"allmattters","ALLMATTERS","sibling"
"heel","HEEL","sibling"
"heel","VIBURCOL","sibling"
"heel","TRAUMEEL S","sibling"
"heel","ZEEL T","sibling"
"heel","EUPHORBIUM","sibling"
"heel","HEPEEL","sibling"
"heel","ENGYSTOL","sibling"
"heel","LYMPHOMYOSOT","sibling"
"heel","TARTEPHEDREEL","sibling"
"heel","NUX VOMICA","sibling"
"heel","SPASCUPREEL","sibling"
"heel","PHOSPHOR HOMACCORD","sibling"
"heel","VIBURGEL","sibling"
"zoviduo","ZOVIDUO","sibling"
"posterisan","POSTERISAN","sibling"
"umckalor","UMCKALOR","sibling"
"EUCABAL","eucabal","sibling"
"eucabal","EUCABAL","sibling"
"influcid","INFLUCID","sibling"
"valentis","VALENTIS","sibling"
"valentis","KITA","sibling"
"valentis","ASKORUTINAS","sibling"
"valentis","PERTUSINAS","sibling"
"valentis","LIUGOLIS","sibling"
"valentis","LIUGOL","sibling"
"agnucaston","KITA","sibling"
"otrivin","OTRIVIN","sibling"
"microlax","MICROLAX","sibling"
"grippostad","GRIPPOSTAD","sibling"
"elevit","ELEVIT","sibling"
"coldrex","COLDREX","sibling"
"tonsilgon","TONSILGON","sibling"
"olfen","OLFEN","sibling"
"ginkomed","GINKOMED","sibling"
"efferalgan","EFFERALGAN","sibling"
"ellaone","ELLAONE","sibling"
"aspirin","ASPIRIN","sibling"
"espumisan","ESPUMISAN","sibling"
"prostamol","PROSTAMOL","sibling"
"vibrocil","VIBROCIL","sibling"
"neocitramonas","NEOCITRAMONAS","sibling"
"antiflat","ANTIFLAT","sibling"
"dentokind","DENTOKIND","sibling"
"ratiopharm","PARACETAMOL RATIOPHARM","sibling"
"ratiopharm","GLUCOSAMIN-RATIOPHARM","sibling"
"ratiopharm","HERZASS","sibling"
"sumatriptan-actavis","SUMATRIPTAN ACTAVIS","sibling"
"ferretab","FERRETAB COMP.","sibling"
"FEMMEBURN","femmeburn","sibling"
"femmeburn","FEMMEBURN","sibling"
"dr-theiss","DR. THEISS","sibling"
"fercelan","FERCELAN","sibling"
"nurofen","NUROFEN","sibling"
"panangin","PANANGIN","sibling"
"imodium","IMODIUM","sibling"
"tantum-verde","TANTUM VERDE","sibling"
"sensodyne","SENSODYNE","sibling"
"bisacodyl","KITA","sibling"
"bronchipret","BRONCHIPRET","sibling"
"detralex","DETRALEX","sibling"
"canephron","CANEPHRON","sibling"
"woom","WOOM","sibling"
"nicorette","NICORETTE","sibling"
"dolmen","DOLMEN","sibling"
"rowachol","ROWACHOL","sibling"
"DELUFEN","delufen","sibling"
"delufen","DELUFEN","sibling"
"voltaren","VOLTAREN","sibling"
"sinupret","SINUPRET","sibling"
"zyrtec","ZYRTEC","sibling"
"duphalac","DUPHALAC","sibling"
"rowatinex","ROWATINEX","sibling"
"otipax","OTIPAX","sibling"
"contractubex","CONTRACTUBEX","sibling"
"onytec","ONYTEC","sibling"
"visine","VISINE","sibling"
"neo-angin","NEO-ANGIN","sibling"
"lioton","LIOTON","sibling"
"rosacta","ROSACTA","sibling"
"regulax","KITA","sibling"
"lomexin","LOMEXIN","sibling"
"cinnabsin","CINNABSIN N","sibling"
"potassium-iodide-g-l-pharma","POTASSIUM IODIDE G.L. PHARMA","sibling"
"meteospasmyl","METEOSPASMYL","sibling"
"EUCARBON","eucarbon","sibling"
"EUCARBON","Eucarbon","sibling"
"EUCARBON","EUCARBON HERBAL","sibling"
"eucarbon","EUCARBON","sibling"
"thrombo-ass","THROMBO ASS","sibling"
"raphacholin","RAPHACHOLIN","sibling"
"psilo-balsam","PSILO BALSAM","sibling"
"mastodynon","MASTODYNON","sibling"
"bromhexin","BROMHEXIN","sibling"
"tantum-rosa","TANTUM","sibling"
"radirex","RADIREX","sibling"
"alka-seltzer","ALKA-SELTZER","sibling"
"helmintox","HELMINTOX","sibling"
"ibugard","IBUGARD","sibling"
"neuromed","NEUROMED","sibling"
"olynth","OLYNTH","sibling"
"hidrasec","HIDRASEC","sibling"
"dolobene","DOLOBENE","sibling"
"flavamed","FLAVAMED","sibling"
"fenkarols","KITA","sibling"
"FURASOL","furasol","sibling"
"FURASOL","Furasol","sibling"
"furasol","FURASOL","sibling"
"acc","ACC","sibling"
"POSTINOR","postinor","sibling"
"POSTINOR","POSTINOR","sibling"
"postinor","POSTINOR","sibling"
"sab-simplex","SAB","sibling"
"stoptussin","STOPTUSSIN","sibling"
"acorus-balance","ACORUS BALANCE","sibling"
"vocal","VOCAL","sibling"
"lacalut","LACALUT","sibling"
"BUBBLES","bubbles","sibling"
"bubbles","BUBBLES","sibling"
"ginkobil","GINKOBIL","sibling"
"floradix","FLORADIX","sibling"
"papilocare","PAPILOCARE","sibling"
"gerdoff","GERDOFF","sibling"
"ecocillin","ECOCILLIN","sibling"
"tacholiquin","TICHOLIQUIN","sibling"
"lotamile","LOTAMILE","sibling"
"biohyl","BIOHYL","sibling"
"flugenil","FLUGENIL","sibling"
"strepsils","STREPSILS","sibling"
"upsarin","UPSARIN","sibling"
"theraflu","THERAFLU","sibling"
"hemorol","HEMOROL","sibling"
"guttalax","GUTTALAX","sibling"
"dexcom","DEXCOM ONE","sibling"
"POMI-T","pomi-t","sibling"
"pomi-t","POMI-T","sibling"
"accu-check","ACCU-CHEK","sibling"
"odiflan","OLFEN","sibling"
"aflubin","AFLUBIN","sibling"
"daleron","DALERON","sibling"
"oregano","OREGANO","sibling"
"cantalin","CANTALIN","sibling"
"clogin","CLOGIN","sibling"
"niquitin","NIQUITIN","sibling"
"wortie","WORTIE","sibling"
"smecta","SMECTA","sibling"
"aciclovir-actavis","ACICLOVIR ACTAVIS","sibling"
"tecnofer","TECNOFER","sibling"
"brontex","BRONTEX","sibling"
"essentiale-forte-n","ESSENTIALE","sibling"
"milgamma","MILGAMMA","sibling"
"procto-glyvenol","PROCTO-GLYVENOL","sibling"
"lopedium","LOPEDIUM","sibling"
"mepilex","MEPILEX","sibling"
"nizoral","NIZORAL","sibling"
"cosmepick","COSMEPICK","sibling"
"neuromultivit","NEUROMULTIVIT","sibling"
"adobil","ADOBIL","sibling"
"alsiroyal","ALSIROYAL","sibling"
"kapsikam","KAPSIKAM","sibling"
"orsalit","ORSALIT","sibling"
"SILVERLINE","silverline","sibling"
"silverline","SILVERLINE","sibling"
"paxeladine","PAXELADINE","sibling"
"hedelix","HEDELIX","sibling"
"PIRANTELIS MEDANA","pirantelis","sibling"
"PIRANTELIS MEDANA","PYRANTELUM MEDANA","sibling"
"pirantelis","PIRANTELIS MEDANA","sibling"
"esteem","ESTEEM+","sibling"
"smebiocta","SMEBIOCTA","sibling"
"coldmoss","COLDMOSS","sibling"
"dermalex","DERMALEX","sibling"
"tropex","TROPEX","sibling"
"autosense","AUTOSENSE","sibling"
"curasept","CURASEPT","sibling"
"sedatif-pc","SEDATIF","sibling"
"opalescence","OPALESCENCE","sibling"
"nuroflex","NUROFLEX","sibling"
"prurigyne","PRURIGYNE","sibling"
"hematogenas","HEMATOGENAS","sibling"
"emofix","EMOFIX","sibling"
"pedeks","PEDEKS","sibling"
"imunital","IMUNITAL","sibling"
"renu","RENUMULTIPLUS","sibling"
"biogaia","BIOGAIA","sibling"
"compeed","COMPEED","sibling"
"clinic-way","CLINIC WAY","sibling"
"URO TECHNOLOGY","foley","sibling"
"foley","URO TECHNOLOGY","sibling"
"magvit","MAGVIT","sibling"
"SAGINIL","saginil","sibling"
"saginil","SAGINIL","sibling"
"oftagel","OFTAGEL","sibling"
"benzotal","BENZOTAL","sibling"
"microlife","MICROLIFE","sibling"
"microlife","NEB","sibling"
"clsima-lax","CLISMA","sibling"
"medismart","MEDISMART","sibling"
"olko","OLKO","sibling"
"richter","RICHTER","sibling"
"SWISS IMAGE","swiss-image","sibling"
"swiss-image","SWISS IMAGE","sibling"
"vita-pos","URSAPHARM","sibling"
"endwarts","ENDWARTS PEN","sibling"
"FOLANDROL","folandrol","sibling"
"folandrol","FOLANDROL","sibling"
"hylo-care","URSAPHARM","sibling"
"sincero","SINCERO SALON","sibling"
"lactacyd","LACTACYD","sibling"
"dr-brown-s","DR. BROWN S","sibling"
"helen-seward","HELEN SEWARD","sibling"
"equilibra","EQUILIBRA","sibling"
"immunohot","IMMUNOHOT","sibling"
"acappella","ACAPPELLA","sibling"
"acappella","ACAPPELLA NATURALS","sibling"
"EXUVIANCE","exuviance","sibling"
"exuviance","EXUVIANCE","sibling"
"victoria-beauty","VICTORIA BEAUTY","sibling"
"viprosal","VIPROSAL","sibling"
"formula-vitale","FORMULA VITALE","sibling"
"kreon","KREON 10000 V","sibling"
"allergodil","ALLERGODIL","sibling"
"dermatix","DERMATIX","sibling"
"royal-green","ROYAL GREEN","sibling"
"ellame","ELLAME","sibling"
"biocell","BIOCELL","sibling"
"trx2","TRX2","sibling"
"gentle-day","GENTLE DAY","sibling"
"gentle-day","GENIAL DAY","sibling"
"esthederm","ESTHEDERM","sibling"
"sermatrop","SERMATROP","sibling"
"agovirax","AGOVIRAX","sibling"
"aconitum","ACONITUM","sibling"
"hydroless","HYDROLESS","sibling"
"navivision","NAVIVISION","sibling"
"curaprox","CURAPROX","sibling"
"bepanthen","BEPANTHEN","sibling"
"harkontroll","HARKONTROLL","sibling"
"greenify","GREENIFY","sibling"
"vironox","VIRONOX","sibling"
"navitae","NAVITAE","sibling"
"naviblef","NAVIBLEF","sibling"
"h-drop","H DROP","sibling"
"hipocrat","HIPOCRAT","sibling"
"hipocrat","BOOBOO","sibling"
"marsieciai","MARSIEČIAI","sibling"
"hansaplast","HANSAPLAST","sibling"
"inolab","INOLAB","sibling"
"icelander","ICELANDER","sibling"
"navi-infla","NAVI INFLA","sibling"
"elmex","ELMEX","sibling"
"tello","TELLO","sibling"
"HEMPZ","hempz","sibling"
"hempz","HEMPZ","sibling"
"HEPASAN","hepasan","sibling"
"HEPASAN","HEPASAN","sibling"
"HEPASAN","Lotos Pharma","sibling"
"hepasan","HEPASAN","sibling"
"smart-way","SMART WAY","sibling"
"blend-a-dent","BLEND-A-DENT","sibling"
"mavala","MAVALA","sibling"
"silicea","SILICEA","sibling"
"fjord","FJORD STRONG","sibling"
"dias","DIAS FORTE","sibling"
"dias","DIAS","sibling"
"oilesen","OILESEN","sibling"
"versan","VERSAN","sibling"
"lyprinol","LYPRINOL","sibling"
"royal-denta","ROYAL DENTA","sibling"
"aimx","AIMX","sibling"
"mollers","MOLLERS","sibling"
"tepe","TEPE","sibling"
"ocuval","OCUVAL","sibling"
"pregnacare","VITABIOTICS","sibling"
"otosan","OTOSAN","sibling"
"lifeplan","LIFEPLAN","sibling"
"medb","MEDB","sibling"
"lepicol","LEPICOL","sibling"
"ginkoprim","GINKOPRIM","sibling"
"CITROMIX","citromix","sibling"
"CITROMIX","West Pharma East","sibling"
"citromix","CITROMIX","sibling"
"valerozan","VALEROZAN","sibling"
"nataspin","VALENTIS","sibling"
"nataspin","NATASPIN","sibling"
"rosalique","ROSALIQUE","sibling"
"vagisan","VAGISAN","sibling"
"berocca","BEROCCA","sibling"
"pyralgina","PYRALGINA","sibling"
"acmed","ACMED","sibling"
"kalcikinon","KALCIKINON","sibling"
"humer","HUMER","sibling"
"listerine","LISTERINE","sibling"
"mycosan","MYCOSAN","sibling"
"rennie","RENNIE","sibling"
"propodezas","PROPODEZAS","sibling"
"propodezas","NORDAID","sibling"
"STOP STRESS","stop-stress","sibling"
"STOP STRESS","BF-ESSE","sibling"
"stop-stress","STOP STRESS","sibling"
"herbitassin","HERBITASSIN","sibling"
"canesbalance","CANESBALANCE","sibling"
"canesten","CANESTEN","sibling"
"salutil","SALUTIL","sibling"
"olidetrim","OLIDETRIM","sibling"
"gastroval","GASTROVAL","sibling"
"gastroval","NORDAID","sibling"
"miramile","MIRAMILE","sibling"
"piascledine","PIASCLEDINE","sibling"
"tavegyl","TAVEGYL","sibling"
"magne-b6","MAGNE B6","sibling"
"urinal","URINAL","sibling"
"SKINLOVERS","SKINLOVERS","sibling"
"SKINLOVERS","skinlovers","sibling"
"skinlovers","SKINLOVERS","sibling"
"bertils","BERTILS","sibling"
"b-well","B.WELL","sibling"
"beotebal","BEOTEBAL","sibling"
"solpadeine","SOLPADEINE","sibling"
"sideral","SIDERAL","sibling"
"FLEX","flex","sibling"
"flex","FLEX","sibling"
"symbiosys","SYMBIOSYS","sibling"
"sorbex","SORBEX","sibling"
"zan","HYPNOZAN","sibling"
"zan","HARMONIZAN","sibling"
"zan","BRAINOZAN","sibling"
"oralflux","ORALFLUX","sibling"
"faringospray","FARINGO","sibling"
"derma-forte","DERMA FORTE","sibling"
"rameval","RAMEVAL","sibling"
"gastrotuss","GASTROTUSS","sibling"
"viscoflu","VISCOFLU","sibling"
"cumlaude","CUMLAUDE","sibling"
"carsil","CARSIL","sibling"
"omron","OMRON","sibling"
"weleda","WELEDA","sibling"
"HYAL DROP MULT","hyal-drop","sibling"
"HYAL DROP MULT","Bausch&Lomb","sibling"
"hyal-drop","HYAL DROP MULT","sibling"
"simetigast","SIMETIGAST","sibling"
"apap","APAP","sibling"
"proenzi","PROENZI","sibling"
"exicilor","EXCILOR FORTE","sibling"
"exicilor","EXCILOR","sibling"
"mastu","MASTU","sibling"
"acidolac","ACIDOLAC","sibling"
"inovox","INOVOX","sibling"
"vizik","VIZIK","sibling"
"ECODENTA","ecodenta","sibling"
"ecodenta","ECODENTA","sibling"
"ecodenta","KAKĖ MAKĖ","sibling"
"refluxaid","REFLUXAID","sibling"
"ocuhyl","OCUHYL","sibling"
"isla","ISLA","sibling"
"superfoods","SUPERFOODS","sibling"
"paracetamol-zentiva","PARACETAMOL ZENTIVA","sibling"
"UNITEARS","unitears","sibling"
"UNITEARS","Unimed Pharma","sibling"
"unitears","UNITEARS","sibling"
"cardoval","CARDOVAL","sibling"
"durex","DUREX","sibling"
"margarita","MARGARITA","sibling"
"margarita","KAKĖ MAKĖ","sibling"
"gripex","GRIPEX","sibling"
"unikalk","UNIKALK","sibling"
"Q+A","q-a","sibling"
"q-a","Q+A","sibling"
"redulex","REDULEX","sibling"
"humble","HUMBLE","sibling"
"biochronoss","BIOCHRONOSS","sibling"
"hesio","HESIO","sibling"
"MARVIS","marvis","sibling"
"marvis","MARVIS","sibling"
"miralo","MIRALO","sibling"
"pic","PIC","sibling"
"tribumen","TRIBUMEN","sibling"
"rhino-stas","RHINO-STAS","sibling"
"stodal","STODAL","sibling"
"neoaskofenas","NEOASKOFENAS","sibling"
"vernalin","VERNALIN","sibling"
"bella","BELLA BIO BASED","sibling"
"bella","BELLA","sibling"
"bella","BELLA MAMMA","sibling"
"MOBIVEN MICRO","mobiven-micro","sibling"
"MOBIVEN MICRO","SanoSwiss","sibling"
"mobiven-micro","MOBIVEN MICRO","sibling"
"sensivit","SENSIVIT","sibling"
"galanas","GALANAS","sibling"
"atrhrostop","PROENZI","sibling"
"velios","VELIOS","sibling"
"potassium-u","POTASSIUM","sibling"
"fervex","FERVEX","sibling"
"ealk","EALK","sibling"
"rhinitix","RHINITIX","sibling"
"salcura","SALCURA","sibling"
"medrull","MEDRULL","sibling"
"homeovox","HOMEOVOX","sibling"
"OCUFLASH","ocuflash","sibling"
"OCUFLASH","Unimed Pharma","sibling"
"ocuflash","OCUFLASH","sibling"
"SEPTOZINC","septozinc","sibling"
"septozinc","SEPTOZINC","sibling"
"carmex","CARMEX","sibling"
"vita-lab","VITA LAB","sibling"
"rhinolaya","RHINOLAYA","sibling"
"a-derma","A-DERMA","sibling"
"nailner","NAILNER","sibling"
"OPTIVE","optive","sibling"
"optive","OPTIVE","sibling"
"fittydent","FITTYDENT","sibling"
"blistex","BLISTEX","sibling"
"metafenex","METAFENEX","sibling"
"MIALDEX","mialdex","sibling"
"MIALDEX","Mialdex","sibling"
"MIALDEX","MIALDEX","sibling"
"mialdex","MIALDEX","sibling"
"poxout","POXOUT","sibling"
"cevikap","CEVIKAP","sibling"
"emox","EMOX","sibling"
"DIZAO","dizao","sibling"
"dizao","DIZAO","sibling"
"aromastick","AROMASTICK","sibling"
"poxclin","POXCLIN","sibling"
"troxevasin","TROXEVASIN","sibling"
"ZENYTH","zenyth","sibling"
"zenyth","ZENYTH","sibling"
"FREST","frest","sibling"
"frest","FREST","sibling"
"rossmax","ROSSMAX","sibling"
"ERBAGIL","erbagil","sibling"
